,GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AF49E001,NAME_M,AF49M001
7741,G0600590075805,2012-2016,,,California,6,Orange County,59,,,75805,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 758.05, Orange County, California",61736.0,"Census Tract 758.05, Orange County, California",14182.0
7742,G0600590075806,2012-2016,,,California,6,Orange County,59,,,75806,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 758.06, Orange County, California",64427.0,"Census Tract 758.06, Orange County, California",20915.0
7743,G0600590075807,2012-2016,,,California,6,Orange County,59,,,75807,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 758.07, Orange County, California",77587.0,"Census Tract 758.07, Orange County, California",12330.0
7744,G0600590075808,2012-2016,,,California,6,Orange County,59,,,75808,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 758.08, Orange County, California",105625.0,"Census Tract 758.08, Orange County, California",15111.0
7745,G0600590075809,2012-2016,,,California,6,Orange County,59,,,75809,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 758.09, Orange County, California",142250.0,"Census Tract 758.09, Orange County, California",24588.0
7746,G0600590075810,2012-2016,,,California,6,Orange County,59,,,75810,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 758.10, Orange County, California",110875.0,"Census Tract 758.10, Orange County, California",16606.0
7747,G0600590075811,2012-2016,,,California,6,Orange County,59,,,75811,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 758.11, Orange County, California",72308.0,"Census Tract 758.11, Orange County, California",7349.0
7748,G0600590075812,2012-2016,,,California,6,Orange County,59,,,75812,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 758.12, Orange County, California",64464.0,"Census Tract 758.12, Orange County, California",16180.0
7749,G0600590075813,2012-2016,,,California,6,Orange County,59,,,75813,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 758.13, Orange County, California",109102.0,"Census Tract 758.13, Orange County, California",12722.0
7750,G0600590075814,2012-2016,,,California,6,Orange County,59,,,75814,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 758.14, Orange County, California",122750.0,"Census Tract 758.14, Orange County, California",28451.0
7751,G0600590075815,2012-2016,,,California,6,Orange County,59,,,75815,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 758.15, Orange County, California",76865.0,"Census Tract 758.15, Orange County, California",6236.0
7752,G0600590075816,2012-2016,,,California,6,Orange County,59,,,75816,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 758.16, Orange County, California",69432.0,"Census Tract 758.16, Orange County, California",16049.0
7753,G0600590075901,2012-2016,,,California,6,Orange County,59,,,75901,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 759.01, Orange County, California",53031.0,"Census Tract 759.01, Orange County, California",11010.0
7754,G0600590075902,2012-2016,,,California,6,Orange County,59,,,75902,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 759.02, Orange County, California",67627.0,"Census Tract 759.02, Orange County, California",6268.0
7755,G0600590076000,2012-2016,,,California,6,Orange County,59,,,76000,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 760, Orange County, California",60392.0,"Census Tract 760, Orange County, California",7120.0
7756,G0600590076101,2012-2016,,,California,6,Orange County,59,,,76101,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 761.01, Orange County, California",78159.0,"Census Tract 761.01, Orange County, California",11379.0
7757,G0600590076102,2012-2016,,,California,6,Orange County,59,,,76102,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 761.02, Orange County, California",52618.0,"Census Tract 761.02, Orange County, California",11096.0
7758,G0600590076103,2012-2016,,,California,6,Orange County,59,,,76103,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 761.03, Orange County, California",48413.0,"Census Tract 761.03, Orange County, California",4583.0
7759,G0600590076201,2012-2016,,,California,6,Orange County,59,,,76201,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 762.01, Orange County, California",105357.0,"Census Tract 762.01, Orange County, California",19783.0
7760,G0600590076202,2012-2016,,,California,6,Orange County,59,,,76202,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 762.02, Orange County, California",79856.0,"Census Tract 762.02, Orange County, California",9726.0
7761,G0600590076204,2012-2016,,,California,6,Orange County,59,,,76204,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 762.04, Orange County, California",58650.0,"Census Tract 762.04, Orange County, California",7395.0
7762,G0600590076205,2012-2016,,,California,6,Orange County,59,,,76205,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 762.05, Orange County, California",76500.0,"Census Tract 762.05, Orange County, California",17366.0
7763,G0600590076206,2012-2016,,,California,6,Orange County,59,,,76206,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 762.06, Orange County, California",68015.0,"Census Tract 762.06, Orange County, California",11997.0
7764,G0600590076208,2012-2016,,,California,6,Orange County,59,,,76208,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 762.08, Orange County, California",80353.0,"Census Tract 762.08, Orange County, California",8770.0
7765,G0600590086301,2012-2016,,,California,6,Orange County,59,,,86301,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 863.01, Orange County, California",62196.0,"Census Tract 863.01, Orange County, California",10989.0
7766,G0600590086303,2012-2016,,,California,6,Orange County,59,,,86303,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 863.03, Orange County, California",77473.0,"Census Tract 863.03, Orange County, California",9728.0
7767,G0600590086304,2012-2016,,,California,6,Orange County,59,,,86304,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 863.04, Orange County, California",58113.0,"Census Tract 863.04, Orange County, California",8515.0
7768,G0600590086305,2012-2016,,,California,6,Orange County,59,,,86305,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 863.05, Orange County, California",99167.0,"Census Tract 863.05, Orange County, California",31596.0
7769,G0600590086306,2012-2016,,,California,6,Orange County,59,,,86306,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 863.06, Orange County, California",79150.0,"Census Tract 863.06, Orange County, California",18193.0
7770,G0600590086402,2012-2016,,,California,6,Orange County,59,,,86402,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 864.02, Orange County, California",79750.0,"Census Tract 864.02, Orange County, California",11426.0
7771,G0600590086404,2012-2016,,,California,6,Orange County,59,,,86404,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 864.04, Orange County, California",70727.0,"Census Tract 864.04, Orange County, California",6759.0
7772,G0600590086405,2012-2016,,,California,6,Orange County,59,,,86405,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 864.05, Orange County, California",48036.0,"Census Tract 864.05, Orange County, California",8539.0
7773,G0600590086406,2012-2016,,,California,6,Orange County,59,,,86406,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 864.06, Orange County, California",58005.0,"Census Tract 864.06, Orange County, California",7979.0
7774,G0600590086407,2012-2016,,,California,6,Orange County,59,,,86407,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 864.07, Orange County, California",55469.0,"Census Tract 864.07, Orange County, California",4561.0
7775,G0600590086501,2012-2016,,,California,6,Orange County,59,,,86501,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 865.01, Orange County, California",53919.0,"Census Tract 865.01, Orange County, California",8509.0
7776,G0600590086502,2012-2016,,,California,6,Orange County,59,,,86502,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 865.02, Orange County, California",50250.0,"Census Tract 865.02, Orange County, California",6517.0
7777,G0600590086601,2012-2016,,,California,6,Orange County,59,,,86601,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 866.01, Orange County, California",42848.0,"Census Tract 866.01, Orange County, California",7110.0
7778,G0600590086602,2012-2016,,,California,6,Orange County,59,,,86602,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 866.02, Orange County, California",49263.0,"Census Tract 866.02, Orange County, California",6402.0
7779,G0600590086701,2012-2016,,,California,6,Orange County,59,,,86701,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 867.01, Orange County, California",73682.0,"Census Tract 867.01, Orange County, California",11987.0
7780,G0600590086702,2012-2016,,,California,6,Orange County,59,,,86702,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 867.02, Orange County, California",54683.0,"Census Tract 867.02, Orange County, California",8081.0
7781,G0600590086801,2012-2016,,,California,6,Orange County,59,,,86801,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 868.01, Orange County, California",61250.0,"Census Tract 868.01, Orange County, California",12797.0
7782,G0600590086802,2012-2016,,,California,6,Orange County,59,,,86802,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 868.02, Orange County, California",49091.0,"Census Tract 868.02, Orange County, California",6730.0
7783,G0600590086803,2012-2016,,,California,6,Orange County,59,,,86803,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 868.03, Orange County, California",58674.0,"Census Tract 868.03, Orange County, California",9572.0
7784,G0600590086901,2012-2016,,,California,6,Orange County,59,,,86901,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 869.01, Orange County, California",40817.0,"Census Tract 869.01, Orange County, California",12742.0
7785,G0600590086902,2012-2016,,,California,6,Orange County,59,,,86902,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 869.02, Orange County, California",64773.0,"Census Tract 869.02, Orange County, California",10781.0
7786,G0600590086903,2012-2016,,,California,6,Orange County,59,,,86903,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 869.03, Orange County, California",49926.0,"Census Tract 869.03, Orange County, California",8369.0
7787,G0600590087001,2012-2016,,,California,6,Orange County,59,,,87001,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 870.01, Orange County, California",45263.0,"Census Tract 870.01, Orange County, California",9207.0
7788,G0600590087002,2012-2016,,,California,6,Orange County,59,,,87002,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 870.02, Orange County, California",56199.0,"Census Tract 870.02, Orange County, California",8088.0
7789,G0600590087101,2012-2016,,,California,6,Orange County,59,,,87101,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 871.01, Orange County, California",52875.0,"Census Tract 871.01, Orange County, California",6157.0
7790,G0600590087102,2012-2016,,,California,6,Orange County,59,,,87102,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 871.02, Orange County, California",54575.0,"Census Tract 871.02, Orange County, California",5156.0
7791,G0600590087103,2012-2016,,,California,6,Orange County,59,,,87103,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 871.03, Orange County, California",70343.0,"Census Tract 871.03, Orange County, California",13380.0
7792,G0600590087105,2012-2016,,,California,6,Orange County,59,,,87105,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 871.05, Orange County, California",44138.0,"Census Tract 871.05, Orange County, California",29471.0
7793,G0600590087106,2012-2016,,,California,6,Orange County,59,,,87106,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 871.06, Orange County, California",42182.0,"Census Tract 871.06, Orange County, California",9218.0
7794,G0600590087200,2012-2016,,,California,6,Orange County,59,,,87200,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 872, Orange County, California",47625.0,"Census Tract 872, Orange County, California",6634.0
7795,G0600590087300,2012-2016,,,California,6,Orange County,59,,,87300,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 873, Orange County, California",57757.0,"Census Tract 873, Orange County, California",5774.0
7796,G0600590087401,2012-2016,,,California,6,Orange County,59,,,87401,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 874.01, Orange County, California",87333.0,"Census Tract 874.01, Orange County, California",11572.0
7797,G0600590087403,2012-2016,,,California,6,Orange County,59,,,87403,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 874.03, Orange County, California",41324.0,"Census Tract 874.03, Orange County, California",2065.0
7798,G0600590087404,2012-2016,,,California,6,Orange County,59,,,87404,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 874.04, Orange County, California",47857.0,"Census Tract 874.04, Orange County, California",12202.0
7799,G0600590087405,2012-2016,,,California,6,Orange County,59,,,87405,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 874.05, Orange County, California",35818.0,"Census Tract 874.05, Orange County, California",4665.0
7800,G0600590087503,2012-2016,,,California,6,Orange County,59,,,87503,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 875.03, Orange County, California",61042.0,"Census Tract 875.03, Orange County, California",7998.0
7801,G0600590087504,2012-2016,,,California,6,Orange County,59,,,87504,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 875.04, Orange County, California",40948.0,"Census Tract 875.04, Orange County, California",11365.0
7802,G0600590087505,2012-2016,,,California,6,Orange County,59,,,87505,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 875.05, Orange County, California",49500.0,"Census Tract 875.05, Orange County, California",10985.0
7803,G0600590087601,2012-2016,,,California,6,Orange County,59,,,87601,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 876.01, Orange County, California",50221.0,"Census Tract 876.01, Orange County, California",7749.0
7804,G0600590087602,2012-2016,,,California,6,Orange County,59,,,87602,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 876.02, Orange County, California",70795.0,"Census Tract 876.02, Orange County, California",23072.0
7805,G0600590087701,2012-2016,,,California,6,Orange County,59,,,87701,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 877.01, Orange County, California",52972.0,"Census Tract 877.01, Orange County, California",5407.0
7806,G0600590087703,2012-2016,,,California,6,Orange County,59,,,87703,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 877.03, Orange County, California",56859.0,"Census Tract 877.03, Orange County, California",5140.0
7807,G0600590087704,2012-2016,,,California,6,Orange County,59,,,87704,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 877.04, Orange County, California",84293.0,"Census Tract 877.04, Orange County, California",16191.0
7808,G0600590087801,2012-2016,,,California,6,Orange County,59,,,87801,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 878.01, Orange County, California",59524.0,"Census Tract 878.01, Orange County, California",12030.0
7809,G0600590087802,2012-2016,,,California,6,Orange County,59,,,87802,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 878.02, Orange County, California",56523.0,"Census Tract 878.02, Orange County, California",5221.0
